cityID,productID,customerID,Date,Result
582,20,28665,2023-01-06,476
455,93,12634,2023-11-19,281
176,231,25452,2023-05-03,18
336,303,18629,2023-04-07,380
177,384,18633,2023-09-16,106
118,485,28204,2023-02-02,363
105,231,23536,2023-01-19,398
407,166,18293,2023-01-20,530
458,223,14468,2023-11-23,212
14,365,11214,2023-05-15,419
415,457,29005,2023-01-04,110
542,476,20836,2023-09-21,570
14,68,23659,2023-11-30,475
290,537,19362,2023-12-13,60
332,508,22899,2023-06-13,527
162,30,24538,2023-09-03,303
502,452,29311,2023-10-08,473
217,190,16202,2023-02-10,328
265,157,20365,2023-09-24,368
610,50,20631,2023-01-24,288
117,331,23190,2023-10-07,477
600,110,23702,2023-04-15,324
201,209,11707,2023-11-23,499
353,384,26647,2023-04-12,91
626,472,25608,2023-03-12,201
453,36,15023,2023-11-24,550
645,467,13977,2023-05-03,277
11,401,25515,2023-09-16,579
622,176,28212,2023-07-30,-46
180,425,24339,2023-04-15,337
612,109,24093,2023-03-10,489
559,356,24527,2023-07-21,90
208,33,15225,2023-03-11,521
589,244,11847,2023-11-03,173
351,541,28759,2023-02-22,136
153,42,29215,2023-11-20,-35
526,561,16349,2023-03-30,120
81,524,16853,2023-08-28,167
118,213,27025,2023-06-06,314
125,538,14936,2023-12-18,588
227,347,16518,2023-03-07,44
289,274,23270,2023-05-10,36
95,462,28449,2023-05-09,61
42,408,27819,2023-07-23,111
549,406,22532,2023-01-09,327
571,570,13440,2023-04-10,278
87,205,17301,2023-08-01,556
586,221,12968,2023-12-12,56
227,124,26456,2023-05-17,-33
252,499,23886,2023-06-28,-9
492,9,23531,2023-12-22,27
46,178,21495,2023-10-13,191
357,260,28455,2023-07-27,245
339,417,22288,2023-12-05,527
342,202,18328,2023-06-07,374
456,345,22390,2023-10-20,534
463,580,14940,2023-11-13,571
211,498,28982,2023-04-16,210
463,32,24454,2023-08-23,342
388,85,28274,2023-06-08,201
286,257,14088,2023-05-09,212
262,315,28358,2023-09-12,-25
611,38,26651,2023-10-14,-26
521,494,15896,2023-06-24,7
655,402,21860,2023-10-09,454
203,141,23242,2023-03-28,55
468,44,11373,2023-05-20,526
174,304,11198,2023-09-20,50
85,587,19765,2023-04-24,11
392,181,13325,2023-05-23,372
587,392,14285,2023-05-29,-7
308,556,12184,2023-01-16,557
273,508,16090,2023-02-25,-17
312,464,18614,2023-06-05,231
170,566,13209,2023-05-28,380
563,341,14510,2023-07-05,451
193,66,13745,2023-06-29,5
473,356,17931,2023-02-21,143
355,362,25155,2023-02-19,65
364,138,19661,2023-02-26,32
133,549,19424,2023-01-19,62
403,382,22913,2023-08-02,382
346,103,27919,2023-12-10,134
510,116,28416,2023-02-17,-26
244,85,28713,2023-05-20,301
657,450,12995,2023-12-06,21
351,470,19364,2023-01-09,376
456,281,15470,2023-01-22,446
645,34,28678,2023-02-13,368
653,417,15516,2023-04-10,313
572,98,23693,2023-02-13,215
148,18,15209,2023-09-16,209
432,217,19017,2023-02-07,561
198,428,24619,2023-06-30,13
66,530,25855,2023-07-20,304
68,14,22299,2023-09-16,-1
318,424,29271,2023-04-19,192
25,120,23504,2023-08-07,52
505,413,16837,2023-12-22,529
84,593,20972,2023-11-27,155
463,520,28283,2023-01-10,251
123,517,13774,2023-10-19,406
330,146,27025,2023-06-29,292
407,286,24077,2023-07-29,286
571,556,23689,2023-10-23,161
69,100,14800,2023-08-25,416
221,207,15522,2023-07-11,69
275,162,11742,2023-01-19,123
463,145,22865,2023-08-06,146
21,332,12088,2023-08-18,299
267,526,20207,2023-07-09,150
528,372,12006,2023-08-23,567
538,196,23669,2023-08-02,163
90,539,19195,2023-02-28,-32
308,89,16843,2023-10-18,40
202,510,17225,2023-04-16,351
463,267,27971,2023-06-03,-11
119,21,14422,2023-04-29,165
491,545,29056,2023-05-19,-5
18,155,19587,2023-04-28,1
328,568,26805,2023-09-20,221
244,67,22664,2023-11-26,267
20,528,13327,2023-09-15,214
108,434,17393,2023-11-28,583
409,170,20016,2023-06-22,88
616,357,18510,2023-02-10,451
366,510,13841,2023-08-13,565
470,440,11699,2023-11-08,112
16,378,12550,2023-05-06,405
137,573,17931,2023-07-19,222
437,445,18256,2023-02-15,513
188,60,11649,2023-02-01,166
425,120,11623,2023-05-11,360
332,487,21184,2023-02-24,418
635,396,20656,2023-05-28,599
610,367,26023,2023-06-02,174
236,438,15258,2023-03-26,254
79,355,26013,2023-01-17,560
330,545,25870,2023-03-25,353
548,563,24638,2023-02-28,439
525,456,21874,2023-04-02,-21
626,552,19995,2023-05-09,265
78,164,13718,2023-04-26,341
385,39,17826,2023-02-21,517
310,261,23580,2023-06-01,311
329,335,24692,2023-01-25,466
257,130,12699,2023-06-04,386
165,381,11268,2023-07-26,93
604,230,22812,2023-07-12,579
290,355,28937,2023-11-11,-45
331,142,11934,2023-09-13,66
155,443,25139,2023-04-17,326
209,505,22550,2023-01-10,597
153,191,17615,2023-01-11,284
124,171,27132,2023-03-24,545
324,597,14019,2023-07-12,224
533,432,19346,2023-02-07,225
290,385,22933,2023-07-30,4
413,165,19251,2023-05-21,88
142,54,21633,2023-04-29,225
101,595,19626,2023-10-31,74
72,11,15540,2023-03-04,404
174,182,22290,2023-08-04,319
149,481,17249,2023-07-11,159
23,208,24493,2023-01-10,445
432,79,21834,2023-11-08,351
614,155,12376,2023-08-02,289
570,354,18449,2023-01-14,127
261,163,29156,2023-07-10,265
638,489,23908,2023-07-20,359
632,529,18116,2023-01-04,129
283,424,17289,2023-04-02,500
58,221,27204,2023-06-17,474
458,337,18166,2023-03-13,145
473,284,19379,2023-12-18,119
477,420,27950,2023-09-06,84
337,514,23448,2023-04-17,403
445,45,28506,2023-04-21,518
8,368,18830,2023-05-04,384
31,277,14906,2023-02-13,352
211,173,12931,2023-08-20,-24
565,298,23650,2023-12-14,417
217,195,17716,2023-08-10,203
150,273,18440,2023-10-21,-49
64,510,26385,2023-08-23,208
368,286,16663,2023-07-28,295
655,292,18164,2023-12-08,319
471,151,17159,2023-05-04,108
12,2,11756,2023-04-03,454
396,482,23244,2023-10-25,438
470,133,11385,2023-02-22,6
495,66,11087,2023-03-12,166
386,361,25794,2023-12-03,419
207,476,20078,2023-02-18,33
642,348,23100,2023-11-14,491
495,515,29482,2023-11-20,152
287,484,16033,2023-03-17,118
522,461,18147,2023-06-27,542
88,555,23426,2023-01-03,320
84,10,22955,2023-08-02,581
71,199,14425,2023-08-18,345
263,93,21193,2023-01-25,395
399,26,20006,2023-08-24,257
28,323,13125,2023-08-30,90
437,196,24996,2023-07-21,598
11,583,27681,2023-03-26,204
51,283,26580,2023-06-06,238
132,423,16103,2023-07-07,261
358,264,12546,2023-04-02,206
584,132,14024,2023-04-14,4
656,134,12169,2023-08-11,368
631,225,25156,2023-06-11,167
222,210,19892,2023-07-29,304
26,181,12055,2023-11-17,-28
397,162,28226,2023-10-06,546
334,205,28565,2023-04-18,442
558,76,22819,2023-03-16,400
171,355,18427,2023-08-08,175
484,46,14627,2023-06-29,17
50,311,22205,2023-10-26,161
552,362,13900,2023-01-26,88
65,470,24985,2023-08-15,111
96,575,16669,2023-10-11,-19
198,10,22435,2023-07-21,585
527,94,11028,2023-08-16,287
657,48,18101,2023-01-08,2
525,559,15252,2023-05-31,518
286,575,18583,2023-09-30,416
604,199,27536,2023-04-04,385
32,377,25326,2023-03-21,383
80,415,15533,2023-04-29,157
450,177,16449,2023-01-29,249
372,44,14440,2023-01-13,530
208,191,17238,2023-06-01,504
586,127,18657,2023-07-05,10
400,35,11625,2023-11-07,315
76,156,28100,2023-03-05,365
36,606,28790,2023-09-01,248
1,396,28752,2023-09-28,532
388,137,20372,2023-09-21,203
10,440,27760,2023-12-23,222
282,141,23034,2023-05-04,191
94,442,22947,2023-10-23,94
650,582,17272,2023-12-27,102
514,492,13456,2023-07-17,525
438,30,15091,2023-02-21,163
244,61,25924,2023-05-03,289
365,151,12522,2023-08-12,73
528,236,27154,2023-04-27,171
608,18,17834,2023-05-25,63
122,520,25797,2023-11-16,222
603,602,21248,2023-12-23,393
65,592,16889,2023-11-19,174
497,572,15943,2023-10-10,372
49,113,13995,2023-11-08,564
377,241,27387,2023-06-23,149
647,373,24192,2023-06-09,6
614,578,20034,2023-04-24,590
572,9,28997,2023-03-18,509
43,142,18089,2023-12-12,-42
367,304,15838,2023-08-07,82
190,590,12111,2023-02-25,307
44,509,17875,2023-03-02,193
2,148,23351,2023-02-09,469
636,580,11329,2023-04-24,127
312,394,16983,2023-03-05,-1
241,560,21830,2023-07-10,397
229,126,22169,2023-04-11,420
453,159,22062,2023-02-22,45
346,432,21000,2023-11-21,235
366,43,14447,2023-08-18,433
360,296,16442,2023-01-05,245
223,439,11476,2023-08-02,217
186,601,17490,2023-01-29,563
284,205,21970,2023-07-31,474
153,559,11082,2023-12-29,4
82,196,12808,2023-02-24,534
143,364,25599,2023-06-21,47
615,240,19938,2023-05-22,424
30,92,21379,2023-11-09,349
576,606,13670,2023-04-15,303
430,484,24200,2023-10-11,-33
234,384,13539,2023-10-16,379
157,279,23121,2023-10-25,4
170,264,29066,2023-12-29,308
16,413,20849,2023-10-31,444
444,63,13472,2023-03-18,35
500,167,12926,2023-11-23,411
628,183,24308,2023-05-21,-44
337,417,27887,2023-02-12,414
581,40,22544,2023-12-14,575
245,590,29411,2023-05-09,96
473,70,24828,2023-01-17,565
457,533,20365,2023-02-04,83
551,277,24688,2023-05-02,418
386,277,15044,2023-12-16,424
248,32,22874,2023-12-15,168
23,182,26138,2023-12-20,116
570,217,19320,2023-08-31,275
329,586,24560,2023-12-31,573
261,417,23485,2023-08-14,137
531,275,19066,2023-03-17,122
333,174,21486,2023-12-31,229
113,462,29033,2023-09-12,326
459,525,13657,2023-07-28,-49
600,317,21953,2023-08-23,556
550,485,17571,2023-06-09,307
94,420,28499,2023-04-26,62
626,223,16185,2023-12-26,88
484,152,11800,2023-11-01,392
626,296,17075,2023-07-23,411
331,34,27635,2023-03-30,489
106,199,26641,2023-10-03,284
23,88,19053,2023-08-05,455
501,240,15818,2023-04-06,498
643,16,27558,2023-05-22,302
539,503,12089,2023-03-13,-51
573,392,27485,2023-11-08,588
604,476,17267,2023-06-15,541
371,475,16397,2023-06-19,93
205,425,28400,2023-04-24,442
287,592,28681,2023-02-12,200
361,287,22979,2023-05-03,349
620,330,17356,2023-02-19,387
255,320,29286,2023-08-18,15
553,227,19692,2023-04-10,592
135,520,21453,2023-01-18,286
428,13,16043,2023-09-11,282
330,313,18175,2023-02-23,301
44,220,15862,2023-08-05,285
123,377,21499,2023-12-07,462
125,205,24897,2023-09-26,335
277,449,14632,2023-07-16,224
193,499,25779,2023-01-09,84
7,477,19687,2023-01-01,504
366,362,14223,2023-05-16,409
510,447,16016,2023-06-16,309
651,89,21218,2023-12-16,354
357,406,23483,2023-11-19,549
229,438,14444,2023-10-12,174
503,274,24257,2023-05-16,447
47,34,22292,2023-11-18,216
191,87,25450,2023-03-20,-29
596,243,13113,2023-11-03,407
553,590,26738,2023-12-16,243
539,119,15461,2023-05-22,454
538,49,24501,2023-09-11,61
405,177,13470,2023-10-30,344
107,185,14290,2023-03-28,323
604,80,24954,2023-06-09,433
83,579,23862,2023-06-23,248
561,42,19246,2023-01-24,215
83,560,24110,2023-06-30,140
177,171,17125,2023-08-29,265
283,480,11844,2023-04-21,490
436,495,13090,2023-10-05,317
603,516,27988,2023-11-09,540
554,416,21961,2023-12-15,382
557,196,19860,2023-08-27,208
107,302,18389,2023-07-23,59
224,311,26585,2023-06-27,553
268,430,19627,2023-12-13,518
502,376,20233,2023-01-20,153
431,536,23486,2023-01-22,219
513,315,15664,2023-10-08,479
107,333,23956,2023-12-16,538
21,438,13059,2023-06-08,119
487,584,25146,2023-08-06,456
109,489,12584,2023-01-07,38
357,515,15059,2023-09-20,81
143,253,23972,2023-08-07,211
395,340,25308,2023-04-17,-4
179,398,22254,2023-09-28,169
506,356,11720,2023-08-20,406
388,413,28634,2023-08-10,504
623,335,15788,2023-10-01,226
500,29,20308,2023-04-18,112
509,363,11044,2023-07-01,542
577,303,20141,2023-02-25,399
53,221,11451,2023-12-10,119
504,266,27806,2023-12-10,259
399,234,27224,2023-01-29,333
546,168,17774,2023-08-25,108
441,300,26581,2023-06-29,-50
581,406,28027,2023-08-20,60
281,569,27401,2023-12-10,293
358,299,24898,2023-02-11,326
33,275,19204,2023-11-10,-31
73,202,29283,2023-08-12,90
399,546,12745,2023-03-25,85
36,552,18531,2023-03-12,520
532,473,12042,2023-11-27,565
115,84,28258,2023-06-13,565
546,247,13014,2023-04-05,318
584,479,13092,2023-06-25,292
340,141,12277,2023-07-15,-25
138,72,22728,2023-06-17,362
309,205,13543,2023-06-24,-41
292,601,29126,2023-10-01,522
528,434,14030,2023-02-20,544
312,405,14961,2023-10-04,148
34,519,19466,2023-12-14,250
535,283,28830,2023-12-27,202
93,600,22397,2023-10-07,339
538,99,27738,2023-03-31,116
537,252,28458,2023-07-25,567
175,263,24601,2023-01-12,4
114,261,27721,2023-06-28,420
407,126,20713,2023-10-17,223
294,222,11789,2023-01-27,422
604,251,22975,2023-08-10,277
10,589,22721,2023-09-10,547
350,194,13400,2023-02-07,306
536,148,11042,2023-07-18,263
503,82,13733,2023-02-13,108
550,386,12835,2023-03-30,332
348,243,23526,2023-09-23,162
634,534,28445,2023-07-08,540
162,481,19912,2023-11-13,81
619,571,26429,2023-02-24,211
650,159,26755,2023-01-29,11
504,79,12559,2023-05-09,415
442,72,27903,2023-04-22,183
425,154,15519,2023-12-29,109
51,517,14030,2023-05-11,486
372,169,25722,2023-10-26,560
376,181,11992,2023-09-21,487
399,403,15654,2023-07-30,357
130,469,13735,2023-12-01,339
9,108,11563,2023-08-09,408
618,510,26973,2023-02-07,571
151,115,21042,2023-07-20,177
27,202,22915,2023-04-25,474
122,129,20471,2023-11-11,440
116,315,12513,2023-09-19,274
369,174,21357,2023-04-04,327
532,427,16654,2023-07-30,132
440,187,17738,2023-09-29,227
361,386,22081,2023-10-18,45
419,528,19227,2023-08-02,517
285,414,20417,2023-09-12,316
53,437,12971,2023-11-06,535
375,197,23634,2023-10-06,327
301,446,27687,2023-04-16,285
279,362,23892,2023-02-23,163
541,28,25069,2023-05-30,-13
428,203,11221,2023-07-07,-43
522,9,25740,2023-09-27,444
2,427,22215,2023-03-20,557
550,88,12476,2023-12-25,296
485,66,14620,2023-05-15,436
457,306,27227,2023-08-18,226
414,105,20432,2023-10-25,22
87,125,14002,2023-11-14,184
487,602,11035,2023-02-25,271
15,588,20443,2023-09-24,512
537,115,28026,2023-05-16,81
484,311,14955,2023-02-23,352
457,262,27674,2023-10-01,222
410,374,14515,2023-11-14,506
286,296,20384,2023-04-23,519
40,338,21616,2023-02-02,274
230,81,24167,2023-07-14,566
81,154,12708,2023-08-14,280
456,475,16663,2023-07-21,81
230,180,15784,2023-07-14,317
148,363,21209,2023-02-28,329
223,480,18423,2023-03-10,530
517,196,28161,2023-02-01,287
498,260,14978,2023-06-30,554
250,46,23323,2023-08-03,252
132,345,26852,2023-10-24,-8
301,508,24416,2023-09-09,350
548,283,14544,2023-10-06,543
525,24,14609,2023-07-22,370
609,548,21144,2023-04-28,222
198,70,18289,2023-02-18,118
395,3,12646,2023-02-23,389
251,536,27026,2023-12-14,509
13,91,26414,2023-04-11,287
233,137,16490,2023-02-28,548
383,472,19857,2023-06-23,436
550,532,15328,2023-10-26,39
160,601,20115,2023-10-11,598
47,561,26429,2023-01-01,376
634,595,13575,2023-09-26,395
376,164,26616,2023-09-09,305
428,155,21110,2023-06-13,412
380,399,19719,2023-11-16,144
115,351,14309,2023-11-11,272
385,438,27338,2023-09-23,350
572,567,19288,2023-10-04,258
547,25,25624,2023-06-18,440
77,552,19744,2023-09-15,150
395,137,19575,2023-11-17,403
327,374,25371,2023-06-09,582
128,518,17366,2023-07-23,36
472,229,12107,2023-05-09,139
519,133,16252,2023-04-23,287
411,479,25770,2023-11-15,568
573,205,18652,2023-06-22,170
114,594,18628,2023-11-24,466
437,537,12591,2023-04-19,396
598,217,21589,2023-06-16,449
415,492,14364,2023-08-23,500
323,214,13430,2023-08-25,177
516,463,16511,2023-09-03,391
267,28,19566,2023-01-18,67
649,287,16764,2023-08-30,280
151,412,20272,2023-12-07,158
459,288,26240,2023-11-22,542
172,166,25682,2023-10-11,51
647,394,18338,2023-11-21,514
359,352,18249,2023-04-21,464
446,175,21270,2023-07-15,97
508,25,25344,2023-12-16,579
523,471,25905,2023-02-09,531
480,606,14662,2023-01-16,597
383,131,18640,2023-10-15,518
207,466,23888,2023-01-18,219
597,561,23652,2023-07-12,30
191,209,12121,2023-05-26,595
193,463,13081,2023-08-27,302
513,469,23869,2023-01-05,130
63,586,23108,2023-08-18,53
401,497,17248,2023-10-25,-8
623,313,22315,2023-11-27,353
507,420,20135,2023-02-16,60
293,36,17231,2023-06-23,131
44,232,20506,2023-07-24,294
254,273,19191,2023-04-05,361
531,452,12423,2023-08-19,154
548,280,19398,2023-01-08,210
483,200,15508,2023-06-27,317
443,498,13116,2023-09-08,294
621,374,25079,2023-11-08,591
581,406,24651,2023-04-07,221
252,84,17330,2023-11-12,0
469,3,15010,2023-08-21,135
161,86,27215,2023-03-15,519
487,533,27079,2023-09-15,346
513,595,14564,2023-10-16,256
167,441,28998,2023-12-13,282
185,206,24910,2023-10-10,10
515,531,27093,2023-11-20,323
652,202,22280,2023-04-22,198
101,290,21212,2023-11-21,-26
416,32,12725,2023-10-30,116
19,187,13663,2023-01-27,-17
473,342,26142,2023-04-21,299
545,418,25207,2023-02-17,138
592,599,25314,2023-11-28,276
508,485,17134,2023-12-02,160
384,593,24428,2023-07-08,342
506,127,20728,2023-08-02,43
247,51,19858,2023-02-18,193
545,212,20508,2023-03-29,457
122,558,25370,2023-10-27,5
47,203,14273,2023-08-11,8
183,269,25550,2023-12-12,117
8,285,21584,2023-01-25,477
625,409,12498,2023-06-10,360
400,109,22693,2023-07-03,451
396,401,20681,2023-09-08,433
594,223,14382,2023-09-02,375
26,277,17901,2023-08-18,279
135,239,15583,2023-10-28,499
446,575,20090,2023-12-09,432
137,497,23986,2023-04-11,141
529,577,21363,2023-01-14,222
150,511,21141,2023-04-30,262
1,457,25138,2023-11-19,-26
157,170,27918,2023-10-02,409
20,418,23013,2023-12-10,520
253,197,24729,2023-12-06,322
649,531,24420,2023-06-20,189
484,352,18855,2023-07-20,143
229,471,29444,2023-07-02,545
608,342,25933,2023-02-02,516
7,146,15844,2023-04-22,377
598,564,12236,2023-05-07,84
280,37,26315,2023-08-25,199
207,362,20229,2023-02-15,229
467,521,26247,2023-01-22,166
95,497,14184,2023-02-03,166
537,42,27195,2023-11-21,24
54,268,11229,2023-01-20,104
596,590,19900,2023-10-01,149
257,565,12738,2023-06-05,2
629,86,13502,2023-02-26,241
387,222,18513,2023-05-23,577
255,4,24687,2023-11-01,284
4,271,17737,2023-12-17,250
460,491,21855,2023-03-23,528
453,309,22091,2023-05-17,1
177,252,13589,2023-06-17,107
345,286,17113,2023-07-14,501
54,457,22706,2023-09-08,528
526,148,18762,2023-08-19,-22
333,515,12716,2023-12-02,565
192,2,14308,2023-07-04,171
562,78,19588,2023-01-20,408
285,427,28462,2023-02-10,473
209,17,13074,2023-12-30,274
611,380,15956,2023-10-18,6
545,401,18709,2023-12-05,50
43,307,27464,2023-07-05,291
547,439,24017,2023-07-07,24
206,239,20444,2023-01-14,352
503,231,29099,2023-11-12,55
330,267,22345,2023-06-23,305
62,3,27218,2023-07-31,23
549,394,12639,2023-05-10,163
84,200,14201,2023-05-17,19
443,439,15607,2023-11-29,156
189,310,29291,2023-08-06,169
619,90,23366,2023-08-20,482
1,525,16602,2023-08-04,44
569,313,16305,2023-08-25,317
88,19,22792,2023-11-29,232
298,410,20072,2023-04-03,500
69,178,13244,2023-07-04,287
175,204,23440,2023-02-25,300
601,73,19367,2023-03-22,-20
516,357,12461,2023-08-28,303
55,91,18714,2023-08-25,-31
11,426,29017,2023-01-29,518
636,238,15168,2023-11-20,263
152,264,21995,2023-01-26,103
629,413,23972,2023-08-20,179
215,241,27011,2023-02-10,437
23,196,21372,2023-04-29,527
296,551,29088,2023-10-14,364
377,191,16661,2023-08-20,-33
277,379,17965,2023-01-24,347
12,501,21896,2023-07-03,5
91,65,25999,2023-02-08,413
514,403,26772,2023-08-07,280
562,555,23701,2023-06-22,-3
173,391,24039,2023-06-14,68
498,94,28888,2023-06-09,546
280,216,26733,2023-07-16,393
203,400,12869,2023-03-11,252
596,254,17287,2023-07-13,277
186,326,19734,2023-08-22,-45
499,102,22451,2023-12-15,270
568,238,12439,2023-07-19,89
290,207,20804,2023-03-18,201
390,257,20591,2023-08-31,440
12,544,20231,2023-02-25,447
523,409,20738,2023-07-17,473
457,310,17039,2023-08-01,32
515,95,22758,2023-12-01,399
528,423,14219,2023-03-18,294
552,426,26175,2023-09-19,81
306,236,15698,2023-06-10,-20
592,228,22695,2023-09-16,407
303,355,26370,2023-03-11,94
183,399,13324,2023-01-22,479
112,478,18642,2023-11-30,207
85,502,22536,2023-11-13,165
51,99,20080,2023-06-12,100
73,421,24615,2023-05-17,421
621,574,27410,2023-03-04,506
318,590,26295,2023-12-27,514
133,575,23287,2023-10-17,45
625,457,26345,2023-02-01,44
400,246,22461,2023-02-12,216
299,289,12795,2023-07-14,356
355,37,26819,2023-11-07,523
519,145,29100,2023-04-12,326
40,395,12728,2023-07-03,263
150,518,19967,2023-10-06,416
21,414,27506,2023-02-07,177
49,81,15039,2023-04-27,25
474,43,16860,2023-06-18,466
392,474,11324,2023-12-27,474
614,230,12960,2023-02-25,430
14,240,24720,2023-09-04,58
289,11,28556,2023-01-04,166
512,194,12380,2023-03-20,45
244,107,22291,2023-10-13,304
295,399,27702,2023-02-12,589
390,493,23132,2023-02-02,41
185,155,25965,2023-02-17,468
52,201,13689,2023-09-15,378
591,397,18332,2023-07-06,447
112,592,13051,2023-12-08,307
332,419,15502,2023-11-04,-38
467,324,11106,2023-09-13,345
374,115,17511,2023-04-10,-5
642,172,20114,2023-07-07,-32
502,244,21808,2023-12-21,77
24,468,27538,2023-08-28,8
90,104,23449,2023-03-07,279
315,600,20905,2023-10-12,272
395,472,26214,2023-05-07,359
332,10,15409,2023-07-10,299
334,546,19605,2023-04-22,452
263,73,12440,2023-06-01,588
233,326,24731,2023-10-14,135
50,15,17757,2023-07-03,505
410,566,20038,2023-07-10,538
315,554,24098,2023-02-15,-13
636,304,17557,2023-12-03,510
472,185,29410,2023-05-23,243
42,98,23878,2023-05-23,448
415,8,26353,2023-01-07,316
208,477,24835,2023-03-10,288
140,46,14346,2023-08-22,-41
599,145,24549,2023-08-20,592
161,530,19592,2023-12-19,399
568,34,22472,2023-04-05,2
399,56,16764,2023-11-18,512
538,84,17872,2023-10-19,533
205,308,17895,2023-11-22,272
95,459,28822,2023-10-25,93
631,444,23654,2023-01-16,376
548,496,22813,2023-02-15,322
408,211,25098,2023-03-25,21
147,39,24722,2023-12-06,357
308,51,15038,2023-07-31,-42
37,224,22134,2023-08-20,395
214,446,27416,2023-02-20,107
447,588,26408,2023-12-24,21
527,399,20025,2023-09-13,72
103,141,25080,2023-06-25,91
98,380,11389,2023-05-25,525
603,18,12701,2023-11-23,73
337,13,19530,2023-12-04,521
576,197,14426,2023-11-12,595
309,109,25948,2023-06-02,48
382,267,18151,2023-10-22,237
447,579,23980,2023-03-16,276
276,141,12435,2023-09-03,172
144,212,19442,2023-10-14,340
210,379,25101,2023-05-11,-49
77,187,29295,2023-05-19,156
539,99,23555,2023-02-13,494
271,471,19664,2023-03-01,338
646,155,13767,2023-03-23,-2
114,324,22839,2023-01-26,124
503,442,27259,2023-08-15,261
156,338,24428,2023-11-07,60
351,72,26106,2023-03-04,289
247,512,22391,2023-08-29,15
100,159,20815,2023-07-21,153
1,575,23301,2023-03-30,253
319,381,16209,2023-08-20,200
210,396,26052,2023-10-17,352
647,304,17729,2023-10-07,450
161,116,25475,2023-06-04,10
578,378,11823,2023-06-10,119
630,94,23738,2023-08-25,92
293,408,25705,2023-07-07,490
406,304,17951,2023-03-30,93
116,601,26980,2023-11-18,354
580,344,24651,2023-03-24,108
147,85,11979,2023-02-25,518
2,202,11212,2023-05-18,198
240,38,17159,2023-11-15,453
491,323,20998,2023-12-23,199
339,511,22525,2023-01-11,277
329,353,21234,2023-09-02,347
529,373,13002,2023-09-05,217
407,274,23191,2023-08-27,351
51,159,17496,2023-12-25,-10
257,61,21251,2023-01-19,144
69,45,25075,2023-06-05,550
463,306,14704,2023-03-30,51
411,603,13201,2023-07-24,367
306,163,28952,2023-09-05,471
291,505,21885,2023-08-03,350
395,229,12453,2023-03-18,196
486,235,24306,2023-09-15,398
241,537,11595,2023-05-01,205
28,35,26667,2023-04-30,533
605,405,22419,2023-12-18,524
170,7,25627,2023-08-03,579
615,284,15671,2023-07-18,403
365,481,12014,2023-06-24,102
234,291,17925,2023-06-15,539
204,531,14939,2023-05-31,464
642,211,24394,2023-08-25,445
304,359,26201,2023-04-22,569
610,1,18305,2023-05-29,203
256,177,16793,2023-05-14,409
66,515,29381,2023-06-05,48
627,177,27296,2023-03-11,72
254,121,12289,2023-06-07,596
