cityID,productID,customerID,Date,Result
346,523,25988,2021-07-31,141
233,303,26671,2021-10-14,53
30,495,24140,2021-04-05,130
462,504,25370,2021-04-30,-86
618,387,20722,2021-06-06,87
6,397,13415,2021-11-20,-37
305,204,23684,2021-03-09,161
496,148,13929,2021-11-12,102
587,28,18004,2021-11-04,-151
205,339,11635,2021-10-17,-97
502,27,26119,2021-10-13,40
224,319,21648,2021-04-01,-114
124,402,21220,2021-08-04,-117
467,511,22943,2021-06-26,326
137,570,22330,2021-11-05,-45
129,268,24253,2021-02-12,-117
64,470,27316,2021-02-17,388
328,418,11020,2021-04-11,355
526,80,23864,2021-11-17,249
578,266,22238,2021-01-11,332
618,329,12216,2021-06-20,270
141,383,25113,2021-11-08,125
2,417,20672,2021-07-07,-102
393,512,26033,2021-05-29,109
243,103,22977,2021-01-30,371
100,114,14783,2021-03-26,113
60,368,12147,2021-07-18,91
303,605,11473,2021-01-23,277
600,266,25313,2021-09-18,233
326,43,28418,2021-03-17,9
170,587,12963,2021-10-25,7
640,235,27898,2021-07-25,277
292,532,12195,2021-07-31,-69
454,355,21742,2021-11-14,-10
514,371,22841,2021-02-12,257
359,526,27267,2021-04-14,-109
187,52,17997,2021-06-09,182
606,380,14266,2021-05-08,217
410,349,19049,2021-09-07,334
315,589,26194,2021-06-17,-79
151,151,24404,2021-02-02,112
394,479,17585,2021-09-21,206
523,243,20826,2021-11-28,240
237,520,21560,2021-08-04,225
601,564,21845,2021-09-25,170
560,174,12001,2021-12-16,-79
407,428,29468,2021-02-26,185
302,152,29144,2021-08-13,32
266,98,25325,2021-04-25,-70
402,501,27820,2021-07-29,-69
370,89,24830,2021-01-09,150
294,1,26338,2021-01-04,226
523,526,23552,2021-12-27,302
645,479,20972,2021-06-25,117
96,567,11114,2021-07-30,111
300,253,11161,2021-12-14,245
411,605,14678,2021-04-02,255
131,306,11047,2021-02-05,276
537,147,24282,2021-12-03,-73
564,561,22488,2021-01-19,-122
391,415,12972,2021-06-19,223
403,244,13358,2021-06-07,223
468,491,11219,2021-03-15,233
276,367,18205,2021-05-28,66
509,270,12343,2021-04-27,231
579,94,18045,2021-10-24,339
282,232,27917,2021-05-17,194
187,52,25543,2021-01-15,334
656,445,28971,2021-05-19,312
274,384,25232,2021-03-10,-136
167,129,28275,2021-12-09,240
184,44,12552,2021-11-09,-26
124,263,24427,2021-04-04,-32
315,113,25686,2021-01-31,17
152,58,25462,2021-04-04,61
603,554,21055,2021-04-05,-2
251,39,14910,2021-04-20,354
372,330,12612,2021-08-29,-145
71,203,28275,2021-05-23,165
212,63,28199,2021-01-10,384
116,556,27345,2021-10-08,394
79,49,13842,2021-04-23,229
240,69,22973,2021-10-28,-127
408,53,21234,2021-11-30,254
446,119,18359,2021-04-14,23
228,463,24001,2021-08-26,344
620,425,28897,2021-02-18,265
533,298,20464,2021-02-18,118
97,393,14880,2021-02-23,4
220,423,26071,2021-04-10,163
218,295,11935,2021-01-10,40
43,257,27558,2021-08-02,257
547,433,14427,2021-12-23,376
277,149,17811,2021-01-16,337
95,378,28140,2021-07-30,36
325,83,11339,2021-08-20,-112
185,39,21708,2021-05-17,339
191,496,28629,2021-09-28,-76
52,179,15733,2021-09-05,-98
92,1,19924,2021-05-02,348
572,9,23350,2021-11-24,226
286,91,14179,2021-12-17,-20
327,449,15601,2021-04-01,303
637,517,27874,2021-09-06,162
643,237,25202,2021-06-29,233
87,10,11788,2021-11-14,-110
29,93,28520,2021-07-24,326
613,505,15191,2021-12-25,267
532,51,16160,2021-03-09,346
286,415,26581,2021-05-23,379
395,293,13377,2021-05-06,33
359,305,20855,2021-04-09,14
254,70,27393,2021-12-22,383
126,476,22688,2021-06-14,112
276,264,23302,2021-06-30,-85
313,348,14600,2021-09-25,363
655,151,29091,2021-03-28,-56
117,453,23287,2021-05-05,377
67,252,12010,2021-11-30,212
273,465,14263,2021-10-11,-98
273,231,20613,2021-06-16,385
536,83,12714,2021-02-19,285
573,322,16976,2021-10-25,-47
18,267,15062,2021-07-15,210
68,408,11118,2021-09-08,202
653,370,24922,2021-08-11,-134
377,137,28770,2021-11-09,89
561,335,25769,2021-10-29,84
289,167,17028,2021-06-20,389
133,296,15648,2021-04-11,364
401,264,18725,2021-07-25,314
139,306,22982,2021-03-18,199
400,78,23206,2021-06-28,393
520,251,24905,2021-12-03,360
644,363,11042,2021-04-13,-133
449,65,17542,2021-04-11,57
362,137,13164,2021-11-04,108
260,164,18199,2021-12-10,368
156,408,16507,2021-10-11,312
204,484,15483,2021-06-03,41
311,275,25277,2021-04-22,-125
7,514,15373,2021-01-11,361
4,518,20000,2021-08-05,28
349,247,21414,2021-03-13,382
329,349,11793,2021-02-01,62
104,61,16966,2021-02-18,225
467,164,11633,2021-04-24,399
571,603,27416,2021-02-13,-50
183,522,25106,2021-03-31,-142
227,337,17869,2021-10-02,19
412,337,11601,2021-12-16,258
198,512,14118,2021-11-30,284
437,556,26640,2021-02-11,382
609,123,18007,2021-08-13,-123
221,74,16047,2021-03-10,81
412,200,15343,2021-01-27,-142
527,245,18137,2021-07-19,-73
449,79,25131,2021-08-17,55
448,379,20051,2021-07-09,-16
498,526,17839,2021-08-20,176
280,499,12109,2021-11-27,320
437,263,22135,2021-07-09,290
166,43,27751,2021-02-05,114
425,322,22159,2021-03-19,-34
379,550,20854,2021-02-14,-105
64,8,21984,2021-08-21,-83
182,466,28028,2021-06-11,53
295,242,22236,2021-02-19,343
125,377,27473,2021-03-05,-41
327,204,11478,2021-02-11,-62
189,123,23565,2021-07-05,344
460,383,23312,2021-01-15,-38
351,288,24179,2021-03-06,263
637,606,11184,2021-03-07,186
261,472,21851,2021-01-23,85
452,99,25137,2021-08-31,138
336,9,15185,2021-10-17,-47
474,550,18130,2021-10-15,264
645,504,18587,2021-08-27,282
608,265,16639,2021-04-22,125
511,244,28160,2021-09-15,125
291,342,14154,2021-02-25,13
299,172,11915,2021-09-24,15
193,295,16739,2021-04-08,211
493,289,11093,2021-12-04,-83
43,305,26977,2021-04-03,-67
269,475,18239,2021-05-26,314
606,170,28574,2021-06-12,-125
577,382,28340,2021-06-15,82
367,109,13254,2021-08-15,-109
428,265,22874,2021-08-14,259
651,488,11822,2021-12-13,360
406,104,27183,2021-04-27,-64
190,178,26936,2021-04-17,147
222,281,19049,2021-11-01,46
277,235,28879,2021-04-25,382
87,515,18868,2021-02-25,171
131,216,23271,2021-11-28,113
287,300,18892,2021-09-01,357
287,365,24372,2021-02-17,21
198,148,19764,2021-12-31,153
551,387,23909,2021-04-01,-75
128,332,19819,2021-07-23,88
277,1,15546,2021-12-30,390
460,279,27210,2021-07-12,281
461,278,16916,2021-10-13,77
81,584,12061,2021-05-04,-106
392,493,19310,2021-11-30,79
353,76,13905,2021-02-03,278
119,444,21346,2021-02-07,95
83,515,27827,2021-05-17,-58
82,99,23999,2021-11-01,64
20,411,22964,2021-02-28,-70
158,162,24479,2021-07-16,167
172,568,13278,2021-11-11,-33
275,331,12999,2021-06-24,222
271,33,11043,2021-05-17,2
351,353,28318,2021-12-24,184
585,518,18124,2021-12-19,17
150,109,11173,2021-10-05,300
456,540,19569,2021-11-03,-52
557,423,14869,2021-09-08,218
570,126,22286,2021-11-10,-7
229,283,16049,2021-01-28,169
85,221,28918,2021-07-02,4
95,421,24346,2021-03-08,333
364,483,18786,2021-02-14,-117
216,466,13724,2021-08-07,123
415,161,27026,2021-11-13,230
329,22,19142,2021-12-22,85
253,592,27185,2021-12-02,220
603,78,27583,2021-12-10,-89
33,272,11368,2021-06-27,131
608,249,22199,2021-09-08,297
213,51,18335,2021-08-17,75
152,320,16123,2021-12-01,-49
423,477,27803,2021-05-24,-126
231,382,25750,2021-06-24,-95
132,189,19260,2021-12-29,30
135,308,25858,2021-09-12,296
403,250,25517,2021-08-20,370
153,475,26094,2021-10-08,-151
185,45,19908,2021-07-09,304
527,604,19495,2021-04-20,121
401,603,26843,2021-12-31,7
322,444,15588,2021-04-05,11
235,345,24883,2021-08-03,-53
191,360,26137,2021-03-06,354
307,524,13336,2021-12-26,273
185,562,17328,2021-10-14,-54
151,454,19687,2021-02-01,95
112,601,16885,2021-03-16,44
151,364,12521,2021-12-05,71
411,218,22857,2021-05-05,349
547,367,11738,2021-10-17,5
56,212,18459,2021-07-13,102
225,554,18242,2021-02-05,252
301,202,14995,2021-12-04,400
184,356,22962,2021-10-25,52
312,152,22855,2021-12-16,259
642,308,27656,2021-04-07,-12
250,475,17707,2021-01-11,-105
570,259,13987,2021-03-12,338
543,312,24270,2021-04-18,-9
153,186,18859,2021-04-12,-16
173,584,13724,2021-07-19,308
417,48,25490,2021-09-25,400
613,449,17797,2021-11-20,341
264,430,12307,2021-12-20,173
470,442,27118,2021-05-23,19
173,588,11993,2021-12-01,-123
332,369,26790,2021-12-07,-134
584,235,23270,2021-12-15,-29
473,283,11836,2021-10-22,363
59,399,23543,2021-11-02,315
433,427,16213,2021-04-08,56
227,425,16235,2021-10-04,137
149,339,15883,2021-12-22,-31
141,478,26282,2021-10-14,-79
267,388,16028,2021-12-18,152
244,56,20494,2021-09-10,220
133,493,17742,2021-08-08,37
531,328,24735,2021-10-15,329
603,455,27069,2021-07-25,48
44,78,18104,2021-08-11,-117
272,553,19383,2021-07-24,236
635,47,18292,2021-10-02,161
144,522,19247,2021-03-16,-7
184,406,20928,2021-10-27,61
473,538,28060,2021-10-18,79
316,282,16857,2021-02-01,158
270,353,26803,2021-12-22,-105
516,268,16945,2021-01-01,284
603,494,26003,2021-01-16,317
127,109,26358,2021-06-06,204
71,235,29300,2021-08-27,141
375,42,23017,2021-09-30,324
362,30,12645,2021-07-15,168
596,533,20935,2021-12-07,229
311,76,17617,2021-01-10,-5
564,474,24500,2021-09-15,400
147,168,19467,2021-11-06,14
338,190,17356,2021-03-26,142
617,294,17034,2021-05-25,11
244,97,11705,2021-05-16,-132
407,294,15346,2021-10-10,236
609,402,16737,2021-10-26,59
473,503,21811,2021-01-20,-115
493,539,19679,2021-06-12,178
83,505,25902,2021-11-29,291
264,531,14927,2021-01-24,387
85,194,16992,2021-04-07,318
64,342,15357,2021-12-23,55
472,520,26126,2021-03-25,88
626,125,24913,2021-08-17,33
176,95,17739,2021-10-21,221
396,2,27638,2021-05-22,398
305,426,29309,2021-08-25,294
375,549,20701,2021-10-21,-115
288,184,13098,2021-04-18,197
246,504,28739,2021-02-18,79
219,386,21499,2021-03-05,355
596,538,20926,2021-04-18,-63
188,359,19474,2021-08-24,32
29,331,19934,2021-04-24,50
34,517,28471,2021-04-26,137
22,388,25197,2021-12-31,352
86,578,27387,2021-02-14,373
575,535,20563,2021-11-17,342
266,601,18252,2021-03-25,14
434,370,29090,2021-09-07,318
135,20,28016,2021-10-01,105
291,23,23366,2021-07-25,-66
512,398,18368,2021-01-22,-25
205,132,29339,2021-05-06,-124
601,550,22204,2021-02-19,-83
137,313,23100,2021-05-03,83
581,550,13057,2021-03-03,237
568,286,27339,2021-12-18,350
276,549,29457,2021-01-22,390
209,25,26944,2021-11-07,-60
297,296,22617,2021-11-29,161
222,360,22204,2021-10-27,339
515,160,14212,2021-07-04,-123
556,297,22541,2021-03-27,330
490,335,23663,2021-06-10,-14
447,313,17261,2021-12-20,9
620,284,27338,2021-04-06,196
60,43,16987,2021-01-18,395
547,231,22035,2021-05-25,385
516,235,13138,2021-11-27,326
159,214,12474,2021-12-12,267
657,472,22122,2021-02-21,-122
60,196,24761,2021-05-20,215
591,462,29316,2021-07-07,11
120,588,14832,2021-10-10,-25
368,230,22065,2021-05-15,105
392,308,19728,2021-09-25,310
81,5,14893,2021-09-09,314
493,111,29468,2021-09-29,369
315,346,15116,2021-05-23,-144
5,228,17583,2021-05-30,78
269,390,16179,2021-12-18,265
355,396,12073,2021-02-19,309
635,231,21434,2021-02-04,63
419,201,25260,2021-11-01,243
6,139,28747,2021-05-03,-88
529,35,20223,2021-06-14,313
58,68,13438,2021-10-08,389
301,218,28942,2021-07-22,54
51,337,14996,2021-03-02,137
461,340,13442,2021-01-25,-76
222,48,28716,2021-04-01,118
612,412,14273,2021-11-01,-141
490,534,29007,2021-12-03,311
67,383,27182,2021-01-22,251
105,593,16929,2021-02-03,-11
1,372,26002,2021-01-08,-141
430,361,17823,2021-06-10,-130
482,221,16198,2021-08-18,213
610,488,18476,2021-07-02,14
106,359,11249,2021-11-16,-132
427,403,11089,2021-03-04,165
507,242,25362,2021-10-31,198
471,164,21251,2021-04-01,31
504,473,11054,2021-07-28,187
423,241,25272,2021-11-30,187
448,220,12954,2021-02-03,174
489,1,23457,2021-03-01,-85
83,408,24377,2021-09-12,173
63,425,23697,2021-12-14,-128
117,576,22084,2021-02-06,364
53,57,15580,2021-01-21,387
138,440,15179,2021-03-03,280
616,326,19343,2021-03-12,-56
223,65,13485,2021-02-07,80
436,510,16669,2021-05-11,17
500,163,12687,2021-05-26,-75
462,147,11819,2021-05-28,27
251,520,15347,2021-05-06,-134
568,144,22743,2021-04-17,69
447,55,18096,2021-03-09,271
1,77,27787,2021-11-15,251
189,592,21839,2021-12-22,-18
318,409,19987,2021-08-24,-148
53,537,17192,2021-03-05,286
565,392,26192,2021-06-16,102
648,553,28982,2021-03-18,9
407,200,21109,2021-05-18,-126
549,378,27843,2021-02-10,-114
526,138,27703,2021-06-24,330
628,324,26608,2021-12-01,-134
83,295,20266,2021-02-19,206
351,72,12858,2021-09-22,141
584,89,25184,2021-01-30,-108
89,558,17076,2021-02-11,-113
545,203,20757,2021-05-02,152
71,467,17262,2021-12-24,-60
431,291,12606,2021-01-08,-102
231,212,18280,2021-09-20,71
25,190,21450,2021-01-28,61
496,300,11227,2021-12-17,-47
49,230,22058,2021-10-28,248
348,354,13885,2021-07-05,361
414,194,11579,2021-06-23,284
343,212,19191,2021-02-13,255
576,438,25212,2021-02-25,-78
275,125,22936,2021-02-13,138
572,560,25001,2021-12-25,377
655,388,19677,2021-12-26,383
478,585,22202,2021-02-03,224
445,446,26810,2021-05-12,-35
70,371,13914,2021-05-29,-85
388,241,14881,2021-09-09,136
527,151,12917,2021-05-23,114
108,184,13140,2021-10-13,-28
502,585,21382,2021-11-13,342
52,410,26643,2021-01-20,-137
73,237,15747,2021-12-25,-16
422,375,18110,2021-07-15,-16
460,92,26999,2021-03-03,189
358,345,22168,2021-07-18,141
148,184,18126,2021-10-20,146
441,455,25963,2021-07-16,-105
593,57,17593,2021-07-26,-102
339,581,18228,2021-10-04,399
137,525,17481,2021-04-26,194
69,230,16101,2021-11-13,372
642,6,13401,2021-12-07,259
644,55,25054,2021-04-22,-6
276,501,15218,2021-08-21,17
646,38,17115,2021-05-05,104
394,344,21286,2021-11-30,400
257,573,11195,2021-05-30,124
394,187,19938,2021-02-20,30
638,597,24494,2021-12-21,319
314,552,22115,2021-12-05,260
251,142,25873,2021-12-02,7
440,75,20973,2021-10-06,389
623,126,25127,2021-09-21,80
264,392,14919,2021-05-22,393
216,506,28234,2021-12-20,-18
564,360,21022,2021-10-20,140
109,4,20094,2021-01-04,382
485,427,21645,2021-12-10,368
200,118,27274,2021-12-04,200
11,505,20999,2021-05-07,-101
549,120,24138,2021-09-10,375
116,187,11811,2021-01-28,182
120,556,29453,2021-01-23,-24
185,510,27288,2021-05-05,-31
430,289,28035,2021-07-07,-129
498,49,13465,2021-06-21,368
358,21,22083,2021-12-21,65
496,212,23691,2021-08-07,-45
53,219,19310,2021-02-15,80
267,295,19329,2021-05-05,100
15,571,24843,2021-01-13,-56
349,222,14682,2021-06-26,154
326,112,17884,2021-11-29,162
17,264,25989,2021-11-25,168
638,596,25917,2021-02-26,-56
137,196,29203,2021-01-09,52
569,192,11090,2021-06-02,208
222,131,11334,2021-06-30,259
556,357,13198,2021-04-16,208
170,477,15994,2021-07-03,22
289,12,28519,2021-12-30,358
305,484,11805,2021-11-04,21
522,132,12578,2021-03-12,235
373,79,18329,2021-03-06,100
42,336,28392,2021-07-27,142
189,151,11255,2021-11-17,352
230,358,25653,2021-03-31,171
99,82,26492,2021-07-07,107
651,315,19981,2021-04-25,-61
205,22,19441,2021-01-01,238
554,316,25028,2021-01-16,-88
398,477,19785,2021-10-24,198
265,144,27043,2021-01-21,-27
307,301,28116,2021-06-01,311
97,158,13265,2021-06-21,31
336,267,11535,2021-07-15,87
394,299,15951,2021-05-15,-145
397,158,13585,2021-07-28,245
384,10,20082,2021-03-10,291
561,250,14536,2021-03-28,364
25,528,23426,2021-04-27,392
163,449,26767,2021-03-13,343
377,569,15894,2021-09-18,172
595,245,11628,2021-09-05,95
403,302,14176,2021-08-21,60
573,57,22914,2021-06-06,159
232,401,11756,2021-07-15,255
352,535,28660,2021-01-25,36
67,443,18947,2021-05-31,-128
288,409,23313,2021-08-13,371
312,57,13139,2021-05-05,-76
376,303,24465,2021-02-25,-136
345,390,16877,2021-07-23,146
165,126,11664,2021-05-20,0
73,321,25557,2021-03-17,-133
17,261,27536,2021-09-26,-82
