cityID,productID,customerID,Date,Result
542,314,25539,2020-12-09,-28
31,574,23874,2020-02-07,159
314,121,25360,2020-02-26,192
593,473,28731,2020-08-19,491
51,129,22892,2020-12-14,494
71,294,21856,2020-10-17,126
483,276,22142,2020-05-01,-41
376,552,11862,2020-02-26,-48
192,533,12813,2020-12-07,-24
146,518,28656,2020-06-24,223
222,169,16701,2020-03-28,453
271,366,11404,2020-11-22,172
557,467,19659,2020-11-13,223
183,449,14692,2020-04-20,334
504,75,22474,2020-05-29,246
547,364,16269,2020-02-20,271
506,201,14704,2020-11-16,174
425,470,11571,2020-03-05,280
394,341,26438,2020-08-07,303
375,485,21082,2020-02-19,367
293,553,16958,2020-04-07,30
497,508,23400,2020-10-11,421
384,188,27160,2020-02-21,37
213,478,13896,2020-02-15,354
42,131,22596,2020-05-08,2
99,33,25439,2020-12-28,482
530,188,18386,2020-04-24,136
207,278,27246,2020-02-03,392
135,513,18185,2020-07-24,305
71,42,27463,2020-04-09,219
176,429,26767,2020-12-31,484
184,157,27023,2020-12-15,308
390,238,27965,2020-09-29,404
397,148,26700,2020-08-01,404
216,307,15037,2020-07-24,69
449,589,16363,2020-03-02,-11
317,396,28318,2020-04-10,223
436,539,15960,2020-02-11,-12
202,469,18418,2020-03-13,387
28,442,24871,2020-02-08,169
337,211,27897,2020-06-13,465
53,329,19478,2020-06-19,20
338,14,14188,2020-02-23,433
61,41,14473,2020-04-18,376
169,271,27731,2020-08-14,293
53,5,25010,2020-04-17,208
581,100,16326,2020-10-29,338
327,209,28680,2020-03-25,402
268,480,13877,2020-10-14,-87
617,48,25822,2020-09-11,175
33,41,18330,2020-03-01,281
588,200,11265,2020-01-17,431
609,75,25330,2020-06-23,-85
408,364,27066,2020-10-22,168
82,166,11861,2020-08-12,382
545,521,18776,2020-09-17,70
620,16,29188,2020-06-28,368
145,437,16781,2020-01-28,430
34,383,29478,2020-06-21,-88
512,288,25970,2020-09-10,202
160,75,12113,2020-04-30,184
266,545,24912,2020-10-04,260
89,159,20131,2020-11-06,-63
427,530,17695,2020-09-25,-28
418,86,18203,2020-06-29,381
595,40,22034,2020-05-15,65
52,101,21899,2020-01-28,415
523,189,22362,2020-10-05,220
455,391,21456,2020-01-10,112
590,141,29240,2020-06-08,-38
362,196,20627,2020-01-28,392
26,153,26247,2020-01-09,377
136,220,22559,2020-03-27,111
162,13,28470,2020-10-24,425
147,180,20256,2020-06-20,487
327,467,17397,2020-07-04,61
324,203,23822,2020-12-12,-33
508,173,23487,2020-10-02,242
657,554,29321,2020-10-10,266
166,140,18585,2020-02-12,438
365,603,27630,2020-07-20,487
197,247,22870,2020-04-12,448
271,153,14030,2020-08-26,-77
336,586,24131,2020-12-19,113
327,201,14698,2020-11-29,405
392,46,14577,2020-08-17,229
63,602,17974,2020-05-28,-72
74,486,15648,2020-09-29,29
614,311,26314,2020-11-14,153
356,201,14687,2020-07-21,298
17,358,27453,2020-07-24,370
311,571,22356,2020-03-13,-94
134,43,24225,2020-12-15,16
184,18,19044,2020-01-19,219
399,20,17765,2020-09-21,-54
48,580,18991,2020-06-27,33
52,543,17133,2020-01-24,37
371,130,17841,2020-06-20,298
364,146,25173,2020-10-09,5
354,57,20568,2020-12-25,37
426,177,18388,2020-10-09,-32
570,541,15027,2020-09-08,284
451,501,15158,2020-05-10,35
46,387,19657,2020-02-09,72
88,379,21020,2020-03-19,158
434,539,16061,2020-06-05,368
391,445,28981,2020-02-26,467
554,502,22623,2020-07-07,282
414,395,14897,2020-08-16,500
53,7,16892,2020-04-23,123
219,291,11355,2020-12-23,-28
521,596,26559,2020-10-14,150
516,64,18522,2020-04-19,6
583,28,17899,2020-01-18,330
533,12,19545,2020-04-18,316
218,194,25615,2020-06-06,472
107,399,27699,2020-03-15,207
657,248,22770,2020-04-22,494
566,525,27858,2020-07-22,360
173,496,18992,2020-09-20,-14
309,311,16150,2020-11-06,267
639,585,15736,2020-05-27,132
108,517,13580,2020-06-18,287
255,58,26970,2020-06-07,86
488,368,28613,2020-12-29,223
40,119,29202,2020-11-04,160
255,589,22081,2020-11-27,265
251,545,22702,2020-09-12,-50
217,599,22702,2020-06-10,-15
580,70,17305,2020-04-15,446
2,276,18733,2020-06-04,242
524,99,27120,2020-06-05,60
634,511,13245,2020-07-27,37
544,408,27038,2020-10-10,443
641,395,12245,2020-05-21,360
222,379,27995,2020-08-20,476
571,201,22218,2020-03-09,239
654,239,26917,2020-03-04,307
593,241,23957,2020-03-24,235
475,201,17312,2020-11-17,395
191,74,22558,2020-07-26,482
319,41,14732,2020-01-03,57
333,107,26803,2020-11-12,335
426,430,24880,2020-07-11,-65
243,240,11505,2020-03-18,185
566,338,12084,2020-03-12,179
606,432,23018,2020-10-23,185
53,370,27979,2020-04-17,179
640,103,26937,2020-09-16,359
412,539,22487,2020-05-28,190
569,186,26210,2020-03-19,312
414,222,14533,2020-08-01,-50
340,562,26369,2020-09-28,279
288,387,16296,2020-05-30,497
135,138,15318,2020-04-16,407
15,80,20175,2020-07-16,-59
357,102,16149,2020-09-21,189
156,201,23188,2020-05-19,196
102,433,12914,2020-03-11,16
23,377,23967,2020-12-30,329
238,374,13471,2020-11-14,361
540,260,25051,2020-06-15,477
259,128,23493,2020-09-25,397
20,242,27387,2020-01-09,-5
116,573,25366,2020-10-04,-20
472,388,15897,2020-11-22,16
124,576,27589,2020-02-12,398
599,284,19548,2020-04-21,125
399,409,27791,2020-02-19,286
241,605,19481,2020-09-11,403
627,290,16056,2020-12-25,488
558,545,24394,2020-07-11,-15
619,4,18624,2020-02-07,469
418,350,21933,2020-05-12,-91
473,388,29284,2020-10-03,297
47,49,22393,2020-09-13,391
278,1,11757,2020-09-20,423
284,148,17103,2020-07-29,397
578,331,18798,2020-08-14,-1
358,6,29478,2020-11-21,-66
314,429,20718,2020-08-10,116
429,116,21542,2020-08-24,375
652,261,19238,2020-11-21,167
309,568,18994,2020-02-11,-20
359,192,16040,2020-02-13,-33
420,313,20215,2020-11-10,-68
57,412,16807,2020-04-13,-68
227,510,25403,2020-10-23,372
384,98,20592,2020-12-29,214
51,596,20106,2020-02-23,67
305,29,28853,2020-04-15,-26
418,175,22031,2020-06-01,372
521,177,13586,2020-06-10,146
593,572,19043,2020-09-29,383
411,10,24438,2020-10-27,47
622,462,24348,2020-02-16,175
26,401,22255,2020-02-03,427
386,55,25534,2020-05-30,27
232,76,22691,2020-06-21,-32
328,148,22614,2020-09-26,465
129,267,12007,2020-05-01,378
607,270,17918,2020-12-06,468
419,170,26176,2020-08-12,227
638,156,13248,2020-01-07,32
303,127,27125,2020-11-04,378
364,379,11421,2020-08-17,374
69,471,16952,2020-12-08,-12
295,83,14285,2020-07-13,393
643,84,28816,2020-04-03,-41
418,18,23667,2020-10-07,445
336,464,26314,2020-05-10,-22
505,415,26790,2020-06-08,2
423,259,27351,2020-06-02,198
171,327,26473,2020-07-25,413
405,480,20173,2020-06-20,284
16,354,17384,2020-10-04,305
522,426,27350,2020-08-18,264
502,510,27454,2020-09-03,450
81,296,16476,2020-07-19,310
320,555,13350,2020-08-07,475
345,220,28611,2020-03-11,-52
158,440,21277,2020-08-21,175
438,218,24922,2020-11-28,425
371,205,16627,2020-05-02,368
26,214,15137,2020-10-06,-72
584,600,19298,2020-12-22,-46
143,12,16514,2020-03-10,115
282,70,22987,2020-06-04,363
185,537,11550,2020-07-18,388
144,376,28062,2020-07-02,372
463,294,13965,2020-04-10,387
62,311,14978,2020-01-03,5
520,124,16574,2020-06-09,0
603,555,18226,2020-08-20,5
340,490,27481,2020-01-05,412
492,464,21242,2020-12-10,372
485,280,19724,2020-09-29,308
636,318,26232,2020-10-07,299
117,472,20101,2020-09-14,-68
297,264,27771,2020-07-21,475
550,3,23767,2020-05-23,17
575,187,23471,2020-02-16,209
300,175,27810,2020-11-28,433
143,10,20843,2020-06-19,132
462,318,22269,2020-09-18,115
332,585,17343,2020-05-01,115
244,572,22223,2020-07-31,256
611,45,22319,2020-09-16,-75
396,308,17873,2020-11-13,90
326,383,12005,2020-11-18,230
546,128,27592,2020-09-12,-14
179,71,12406,2020-05-11,366
9,298,25232,2020-04-27,130
216,360,19414,2020-05-28,407
625,63,21988,2020-09-17,191
637,418,13524,2020-08-20,63
310,576,21316,2020-12-24,247
177,480,28332,2020-12-25,81
405,143,12358,2020-09-24,228
439,173,18171,2020-01-08,70
381,428,16398,2020-10-25,12
422,120,28992,2020-06-30,296
4,523,27160,2020-08-08,259
307,313,25813,2020-07-26,102
581,460,22059,2020-11-09,469
488,454,23955,2020-02-19,136
360,263,20774,2020-05-28,122
473,539,26728,2020-09-03,121
535,304,25800,2020-06-24,161
250,271,20995,2020-10-29,266
268,209,14644,2020-06-25,7
418,517,16642,2020-08-04,62
570,489,24709,2020-06-27,13
30,25,16970,2020-06-01,217
228,127,23031,2020-03-28,202
25,221,14202,2020-02-07,427
91,230,20632,2020-04-11,300
33,87,25689,2020-12-27,260
22,331,13246,2020-12-27,345
10,460,21347,2020-10-08,251
347,174,15145,2020-01-25,54
337,513,19032,2020-10-24,122
399,502,25740,2020-01-16,361
8,225,22389,2020-10-16,173
332,340,25304,2020-08-29,438
200,396,29111,2020-09-28,87
420,448,22120,2020-02-26,45
121,195,27330,2020-09-22,394
522,137,27610,2020-11-05,252
20,494,13085,2020-02-19,449
364,276,21083,2020-09-26,53
204,462,25900,2020-04-24,280
507,173,20928,2020-07-10,-101
433,170,15103,2020-11-02,102
588,529,22721,2020-03-11,112
330,111,19458,2020-08-25,-58
406,487,19498,2020-10-05,364
250,87,24840,2020-07-14,53
283,148,29253,2020-03-28,-78
485,228,17735,2020-11-16,478
22,271,19288,2020-05-11,141
448,65,14231,2020-02-26,7
281,217,13782,2020-06-13,-53
332,286,18247,2020-03-14,378
312,3,23299,2020-01-16,328
191,319,16384,2020-07-27,243
166,216,27388,2020-02-28,27
651,199,18675,2020-10-27,-98
139,329,17858,2020-02-26,52
175,60,19826,2020-04-27,491
580,406,13479,2020-08-01,111
164,565,20070,2020-08-15,167
596,353,25824,2020-09-13,278
6,477,27829,2020-04-09,337
70,508,11028,2020-09-05,379
547,172,20402,2020-06-26,18
153,348,26258,2020-02-07,331
122,123,12044,2020-12-12,476
365,5,23694,2020-11-17,268
136,278,22590,2020-02-21,322
491,361,19149,2020-03-06,-46
273,349,16579,2020-09-26,187
410,23,22621,2020-03-06,490
655,348,18190,2020-01-02,58
156,511,25484,2020-08-07,291
297,308,12511,2020-03-29,270
115,321,21656,2020-11-04,217
645,58,25468,2020-12-14,449
263,142,22553,2020-03-15,29
300,399,17213,2020-05-06,392
466,25,19616,2020-11-25,406
618,547,17120,2020-11-21,-82
140,233,21627,2020-04-23,-96
144,570,11977,2020-10-18,63
204,566,13591,2020-05-04,187
605,322,14027,2020-05-01,-11
35,488,13909,2020-01-15,-13
646,563,23148,2020-07-22,284
246,368,18570,2020-05-26,118
571,324,19959,2020-09-17,-50
400,381,11394,2020-11-06,297
26,486,27381,2020-11-25,31
248,272,12455,2020-12-20,190
441,522,28421,2020-04-23,-49
358,108,27050,2020-12-11,71
536,119,12791,2020-07-28,490
423,124,15771,2020-01-22,464
189,592,21793,2020-08-10,178
32,516,19866,2020-02-07,397
117,71,11221,2020-03-05,323
400,456,12637,2020-05-08,40
330,365,24427,2020-10-18,-88
106,34,16370,2020-03-15,485
285,357,16772,2020-03-03,-25
281,484,23675,2020-03-28,304
44,382,20775,2020-04-21,373
37,258,21021,2020-06-27,446
263,107,17304,2020-02-09,223
465,187,17887,2020-03-23,65
448,94,11167,2020-12-21,157
190,233,28164,2020-11-27,422
597,275,24977,2020-06-07,147
374,371,27885,2020-01-20,261
136,346,12159,2020-10-04,417
575,296,18709,2020-06-28,440
237,203,16592,2020-04-11,-21
233,231,27993,2020-02-15,-15
483,167,24954,2020-11-08,175
25,180,22503,2020-01-05,121
210,50,19476,2020-03-26,244
239,71,26661,2020-05-21,228
207,513,28113,2020-07-11,139
241,528,23300,2020-08-19,-63
633,449,25863,2020-12-05,252
461,159,24731,2020-04-06,73
282,397,27346,2020-04-24,149
537,542,28961,2020-10-29,161
578,14,20938,2020-06-02,78
628,83,26489,2020-05-19,135
176,367,23081,2020-05-04,424
570,196,13679,2020-01-21,244
82,406,16234,2020-05-18,419
372,75,20262,2020-07-10,478
342,369,29410,2020-03-21,89
632,518,15552,2020-05-31,282
64,423,19721,2020-05-23,-27
302,192,11388,2020-11-04,98
16,292,29329,2020-04-24,178
272,263,25138,2020-07-25,244
525,297,17813,2020-04-17,216
294,544,13524,2020-11-11,-94
80,89,16524,2020-05-01,460
53,23,16164,2020-11-21,345
523,132,16346,2020-04-13,254
54,519,23566,2020-12-10,268
421,240,12576,2020-10-28,92
479,324,12235,2020-04-26,-2
170,126,27070,2020-04-22,384
382,450,27685,2020-12-27,400
295,463,21812,2020-09-05,-82
288,514,16680,2020-04-17,232
410,305,26825,2020-12-12,340
599,180,22283,2020-03-28,109
534,94,24113,2020-06-21,492
323,490,19300,2020-03-18,275
608,287,15139,2020-09-28,222
213,77,19210,2020-05-20,-23
337,96,16847,2020-05-28,407
367,233,13846,2020-04-01,2
100,152,19193,2020-10-07,409
517,430,23748,2020-10-18,493
200,299,16060,2020-06-10,261
194,264,27458,2020-11-06,481
317,533,20370,2020-11-02,263
335,403,14809,2020-02-18,153
497,535,25262,2020-05-28,323
522,23,14478,2020-11-05,448
110,449,21160,2020-12-27,256
592,287,13903,2020-04-27,401
364,403,27127,2020-04-17,182
191,123,12286,2020-07-13,-14
602,40,22979,2020-07-10,277
74,217,26789,2020-04-15,288
301,414,11760,2020-09-15,111
346,304,11160,2020-05-03,264
636,347,19923,2020-06-13,42
465,290,18623,2020-06-13,-42
605,230,17262,2020-03-28,-49
146,473,21701,2020-12-26,421
654,187,20590,2020-11-05,118
406,437,11089,2020-12-09,65
462,414,28238,2020-10-08,48
47,529,25510,2020-11-28,119
426,404,28563,2020-01-03,-97
437,250,11793,2020-06-06,93
439,391,15570,2020-02-11,367
569,480,21689,2020-06-05,-90
27,378,23441,2020-07-28,23
407,581,17689,2020-07-06,326
146,117,23858,2020-01-10,99
280,491,28805,2020-01-20,210
286,209,28605,2020-05-21,315
246,499,20234,2020-06-17,419
502,512,15321,2020-04-22,-24
201,535,18862,2020-06-28,489
539,203,16588,2020-11-05,293
20,334,28297,2020-03-12,212
426,531,14344,2020-06-08,392
383,320,14970,2020-12-25,485
53,369,27858,2020-11-20,-42
375,428,17022,2020-04-30,191
92,427,15550,2020-03-15,8
438,283,15436,2020-08-23,66
420,168,14286,2020-09-30,136
624,346,21061,2020-06-30,458
30,316,25357,2020-08-12,293
308,274,22997,2020-11-29,99
72,370,14488,2020-03-25,41
459,605,13474,2020-02-24,270
105,449,22071,2020-09-21,-85
642,495,15498,2020-01-11,238
634,508,18343,2020-10-03,-61
496,129,24664,2020-08-22,427
15,50,13708,2020-01-01,180
639,576,16790,2020-12-04,350
44,339,15633,2020-04-16,246
17,560,25586,2020-09-30,416
652,56,19404,2020-05-31,351
352,535,22805,2020-11-17,-50
68,274,27416,2020-07-10,124
167,198,21377,2020-01-11,415
517,546,14596,2020-09-17,-48
75,66,19546,2020-08-21,15
15,101,21545,2020-06-06,-7
254,20,15291,2020-10-04,359
249,520,23026,2020-07-18,291
240,311,18802,2020-04-11,74
55,96,21757,2020-04-21,378
555,194,14541,2020-12-06,412
49,492,29369,2020-04-20,139
449,492,14537,2020-09-28,355
554,426,26110,2020-11-25,463
50,585,25662,2020-05-09,124
370,599,14960,2020-10-17,333
160,336,23823,2020-03-08,-26
522,169,25275,2020-01-24,308
58,120,13987,2020-10-02,152
386,48,12414,2020-05-12,41
166,353,28011,2020-04-11,105
323,66,27499,2020-10-07,-100
500,101,14802,2020-03-16,307
189,236,19356,2020-07-23,246
599,378,16385,2020-03-15,13
281,210,28559,2020-12-26,321
414,123,24154,2020-12-16,210
590,270,14477,2020-11-09,114
360,436,17407,2020-01-08,421
433,181,25554,2020-10-01,476
383,582,16342,2020-03-05,266
40,206,21546,2020-01-01,103
647,273,16709,2020-10-20,184
604,19,12571,2020-02-21,-21
583,417,28796,2020-05-16,448
215,276,17493,2020-04-03,9
22,232,19952,2020-01-11,446
599,162,15976,2020-11-09,244
434,28,26138,2020-08-04,97
13,294,20043,2020-03-04,449
609,233,19653,2020-02-20,-95
278,329,12677,2020-04-26,-55
616,218,14299,2020-08-06,77
343,259,25441,2020-05-15,124
467,315,22720,2020-12-21,235
40,54,27890,2020-11-02,159
149,502,15211,2020-03-08,197
161,581,12349,2020-08-02,463
317,498,16435,2020-03-31,79
33,220,22960,2020-10-15,399
411,573,25815,2020-02-13,117
573,576,17256,2020-07-26,422
254,490,18431,2020-10-14,403
480,200,18455,2020-06-15,18
252,344,16214,2020-08-15,474
49,340,17167,2020-11-03,160
509,386,16371,2020-07-27,200
38,149,27316,2020-01-25,275
482,57,11143,2020-07-25,175
187,66,21461,2020-04-03,64
374,540,24299,2020-01-10,443
614,306,15428,2020-05-17,-59
553,70,24416,2020-08-15,244
640,157,15993,2020-04-25,57
473,205,13817,2020-01-24,183
123,486,29399,2020-07-21,106
9,220,16971,2020-06-03,55
216,68,13027,2020-02-14,137
635,110,18496,2020-05-15,263
72,339,22637,2020-05-27,200
313,572,28580,2020-04-14,63
612,33,27921,2020-12-22,136
396,514,15900,2020-08-15,22
351,291,15976,2020-04-12,155
256,343,12225,2020-11-04,202
478,194,28910,2020-06-16,331
368,266,24687,2020-09-30,157
18,541,19279,2020-07-15,407
364,441,13612,2020-03-10,-38
329,357,12999,2020-01-08,156
154,147,13491,2020-01-13,10
629,582,15443,2020-07-15,500
130,188,15249,2020-06-15,-85
48,224,29412,2020-08-29,362
556,220,28896,2020-12-21,99
488,475,18129,2020-04-03,-7
185,545,19143,2020-10-13,164
289,67,17279,2020-03-09,171
279,247,19892,2020-05-15,-92
153,271,23347,2020-11-01,422
223,214,12060,2020-11-21,-55
281,493,28401,2020-05-30,165
637,390,20185,2020-10-21,-8
524,272,17828,2020-08-15,-90
589,381,20812,2020-05-13,5
485,241,23842,2020-05-24,483
385,311,15033,2020-07-25,112
421,28,16230,2020-07-10,328
221,488,17102,2020-06-01,-16
304,586,28081,2020-01-16,252
259,10,28205,2020-02-04,68
538,247,20619,2020-04-17,143
90,52,12584,2020-11-06,73
629,254,27925,2020-04-27,466
586,553,18320,2020-06-14,441
567,157,28237,2020-05-06,158
83,8,20690,2020-01-22,14
570,83,12906,2020-07-29,7
12,193,26479,2020-07-24,264
194,320,24843,2020-06-12,32
463,447,11273,2020-11-26,164
320,265,26310,2020-10-05,288
180,256,19848,2020-06-19,468
482,275,14087,2020-06-01,275
100,486,25718,2020-11-16,426
63,525,22838,2020-06-24,451
657,328,13539,2020-06-25,164
544,117,16847,2020-06-13,361
242,253,26823,2020-05-17,156
327,255,17473,2020-12-04,207
501,5,24021,2020-03-31,402
562,5,27502,2020-08-29,222
526,500,27806,2020-01-19,338
634,539,15780,2020-04-30,230
274,556,20330,2020-06-25,416
381,182,20796,2020-10-11,260
170,598,14266,2020-12-29,189
631,528,27706,2020-03-12,419
403,553,15397,2020-03-27,283
363,451,28609,2020-07-15,278
109,218,24884,2020-11-12,240
94,174,28317,2020-02-14,170
463,55,19513,2020-06-01,272
582,95,19507,2020-04-06,402
614,264,11009,2020-05-27,432
298,546,14493,2020-06-25,324
355,572,23508,2020-10-27,17
649,6,25764,2020-10-12,92
487,358,14557,2020-10-22,196
438,92,22196,2020-10-27,-92
436,515,28559,2020-10-30,7
67,23,11956,2020-04-12,-66
115,193,28194,2020-04-25,-25
151,273,22586,2020-08-01,302
414,21,23831,2020-05-24,-70
489,13,23901,2020-11-15,394
354,198,25931,2020-08-25,-33
522,480,15454,2020-04-27,394
325,65,13340,2020-02-02,393
67,491,17261,2020-04-08,397
315,481,19236,2020-03-27,-40
49,149,22284,2020-12-21,482
494,200,15204,2020-12-27,135
428,144,25387,2020-10-28,102
340,416,14209,2020-02-10,315
494,400,26646,2020-07-20,-8
33,377,25300,2020-10-03,290
132,317,21434,2020-02-03,130
206,283,17001,2020-05-20,283
139,248,13404,2020-07-28,417
530,305,27236,2020-11-07,77
82,17,28067,2020-11-12,453
452,469,25083,2020-08-22,337
94,360,19119,2020-12-01,138
562,77,11843,2020-02-16,163
317,475,25343,2020-08-07,450
43,78,21819,2020-04-01,315
340,475,22326,2020-01-15,-20
579,108,19777,2020-11-02,166
402,240,11152,2020-07-17,14
583,77,11383,2020-09-27,-87
427,36,14492,2020-03-09,313
456,440,23285,2020-07-25,317
45,576,14650,2020-04-13,103
28,18,26699,2020-07-27,355
645,175,27913,2020-10-08,204
551,199,21587,2020-01-24,-35
514,231,19250,2020-10-09,-32
523,307,28548,2020-08-16,243
571,254,11067,2020-03-10,151
656,510,15085,2020-11-09,199
432,30,26372,2020-10-06,446
362,158,23494,2020-04-16,470
280,286,20408,2020-09-23,368
38,51,12514,2020-06-23,17
418,600,21230,2020-05-07,277
578,409,28138,2020-05-10,71
268,324,18477,2020-11-04,-34
223,569,18434,2020-06-23,217
165,592,20800,2020-08-23,299
589,500,25912,2020-07-19,176
521,575,22175,2020-05-27,449
90,59,11794,2020-10-24,217
156,200,18035,2020-09-15,-50
307,195,15116,2020-10-30,459
638,461,15019,2020-11-09,85
618,365,23341,2020-02-10,150
348,254,18630,2020-09-29,304
432,102,16154,2020-08-01,-85
440,92,15945,2020-07-23,-74
307,48,22135,2020-05-28,328
178,40,20080,2020-05-19,138
372,200,13942,2020-08-23,294
299,283,23081,2020-04-07,115
2,377,12106,2020-08-10,145
397,355,11705,2020-05-08,184
24,312,11605,2020-12-05,125
528,101,22852,2020-06-30,138
217,153,28925,2020-10-12,317
644,134,21188,2020-07-11,433
148,277,23535,2020-07-19,28
362,156,21703,2020-12-04,223
524,538,14293,2020-01-15,356
139,233,27905,2020-09-22,49
598,206,14572,2020-03-14,-61
107,133,18372,2020-12-10,-92
404,345,22540,2020-03-08,267
466,379,12486,2020-08-26,440
27,579,15784,2020-01-30,201
552,97,15190,2020-12-23,56
103,562,19333,2020-04-29,-76
572,524,15923,2020-02-07,97
282,391,28354,2020-07-12,115
582,530,29008,2020-07-04,275
559,518,16988,2020-02-29,311
581,92,24527,2020-11-02,76
467,85,20611,2020-10-24,117
488,339,11564,2020-12-24,471
19,475,25349,2020-11-17,467
545,284,16003,2020-10-05,293
635,78,12652,2020-05-07,410
337,155,11704,2020-11-24,127
42,16,13583,2020-09-12,-5
147,109,25743,2020-06-25,37
555,248,26928,2020-12-11,137
120,69,16981,2020-01-12,495
628,243,23350,2020-09-10,-56
76,45,16635,2020-01-07,468
416,165,18069,2020-11-26,193
458,61,19708,2020-07-12,208
454,190,23205,2020-03-07,348
259,49,20201,2020-07-09,154
169,264,23736,2020-01-09,486
154,354,29160,2020-03-21,360
565,430,18922,2020-03-12,422
611,589,15892,2020-09-19,346
125,421,27509,2020-10-01,-25
398,166,19858,2020-04-13,298
400,6,27240,2020-12-16,260
622,440,19673,2020-08-23,372
460,66,12826,2020-11-01,-63
253,143,11697,2020-03-06,392
375,190,17298,2020-10-02,464
107,320,20855,2020-12-05,445
655,17,22204,2020-02-14,173
566,313,26307,2020-06-21,292
499,117,11561,2020-07-07,345
210,503,17985,2020-11-11,-3
428,439,18034,2020-10-09,9
229,125,23324,2020-03-28,33
574,276,25458,2020-10-05,-99
503,294,20451,2020-05-10,453
14,592,11574,2020-06-06,471
103,605,26895,2020-03-10,211
195,33,23977,2020-10-27,257
483,432,20267,2020-02-26,272
483,247,11478,2020-04-08,166
89,56,18804,2020-09-23,474
214,335,14738,2020-02-24,-12
495,523,21306,2020-03-23,271
638,261,16162,2020-03-07,-13
443,188,18803,2020-06-18,209
537,554,26245,2020-10-29,321
183,15,21975,2020-01-29,220
42,211,29415,2020-11-02,68
428,254,23747,2020-06-13,105
97,394,21782,2020-03-25,18
419,388,22548,2020-11-26,406
316,515,25347,2020-06-27,12
257,435,20683,2020-03-30,335
423,4,16237,2020-10-19,-10
311,246,13689,2020-11-18,255
474,484,14264,2020-02-20,193
12,165,23579,2020-07-03,-57
213,331,25435,2020-06-25,344
257,202,27291,2020-03-09,250
69,356,15997,2020-12-11,407
651,356,18095,2020-11-01,-37
545,534,13922,2020-07-20,-51
39,478,24589,2020-02-25,213
500,537,20265,2020-09-10,118
266,193,20795,2020-09-25,414
481,585,29207,2020-12-28,-81
455,481,19963,2020-11-24,120
331,332,12250,2020-12-01,309
656,600,13085,2020-03-26,194
374,424,18278,2020-02-08,42
530,472,27425,2020-04-13,-10
193,403,19438,2020-08-08,-50
577,343,27282,2020-04-13,262
483,321,17273,2020-05-04,283
181,565,21466,2020-02-09,381
303,37,22923,2020-04-18,266
197,349,12200,2020-03-14,-11
26,527,29291,2020-02-13,-4
450,4,27224,2020-05-18,466
516,189,24489,2020-07-28,12
428,140,20028,2020-09-20,440
656,177,15943,2020-08-28,160
647,32,26554,2020-05-19,338
87,181,12808,2020-02-28,154
3,320,19415,2020-11-03,123
